Week_Start,Reported_SKU,Reported_Brand,Reported_Variant,Sub_Category,Reported_Category,Store_Type,Reported_Retailer,Volume,Unit_Price,Total_Sales
2025-11-10,SKU-1013,PotatoKing,Classic,Chips,PACKAGED SNACKS,Online,Prime Pantry,423,3.24,1369.46
2025-08-25,SKU-1001,FizzPop,Diet,Soda,F&B - Bev,Convenience,The Corner Store,570,2.29,1306.15
2024-04-22,SKU-1008,Titan,Berry,Energy,Bevs,Convenience,Corner Store,253,4.11,1038.71
2025-02-10,SKU-1s15,sweettreat,chscochip,Cookies,SNACKS,Hypermarket,gIANT cORP,210,2.53,530.35
2024-07-08,SKU-1009,Titan,CTRS,Energy,beveaages,Hypermarket,Mega Mart,409,2.69,1100.54
2025-08-18,SKU-1014,PotatoKing,sc & onion,Chips,Packaged Snacks,Online,PrimePantry,280,3.5,978.85
2025-03-24,SKU-1016,SweetTreat,oatml,Cookies,Snack,Online,Prime Pantry,321,5.17,1658.86
2025-02-17,SKU-1000,FizzPop,standard,Soda,beverage,Online,WebCart,362,2.58,934.32
2024-07-08,SKU-1006,Zap,Classic,Energy,F&B - Bev,Convenience,Quick-Stop,427,2.35,1002.67
2025-10-20,SKU-1012,CrunchBite,SPICY,Chips,Bites,Online,Prime Pntry,276,2.39,658.88
2026-02-02,SKU-1008,tITAN,BERRY,Energy,BEVERAGE,Supermarket,dAILYsHOP lOCAL,485,2.01,972.56
2024-07-22,SKU-1005,ColaMax,van,Soda,bEVS,Supermarket,daily shop,235,3.79,891.66
2025-01-06,SKU-1012,CRUNCHBITE,Spicy,Chips,PACKAGED SNACKS,Convenience,quickstop convenience,724,4.44,
2024-09-02,SKU-1007,Zap,SsgarFree,Energy,Beverages,Supermarket,dAILYsHOP,215,3.58,769.57
2024-06-24,SKU-1007,zap,No Sugar,Energy,Beverage,Hypermarket,MMart,169,5.12,864.95
2026-02-09,SKU-1014,PotatoKing,SC & Onion,Chips,packaged snacks,Online,WabCart.com,125,3.21,400.91
2025-07-21,sku-1013,POTATOKING,Classic,Chips,Packaged Snacks,Hypermarket,MegaMart Supercenters,500,4.75,2376.79
2024-01-15,sku-1008,tITAN,Bry,Energy,Beverage,Supermarket,FreshGrocer,298,4.91,1463.86
2025-07-21,SKU-1018,DoughBoy,Vnla,Cookies,Snack,Convenience,the corner store,329,3.35,1102.47
2025-07-14,SKU-1009,TITAN,Citrs,Energy,Beverages,Supermarket,FreshGrocer LLC,475,4.79,2274.67
2026-03-09,SKU-1016,sweettreat,Oat,Cookies,F&B - Snacks,Supermarket,DailyShop Local,156,5.86,914.58
2025-12-01,sku-10z5,ColaMax,VAN,Soda,F&B x Bev,Convenience,Corner Store,480,3.69,1770.71
2025-12-22,SKU-1010,CrunchBite,Original Salted,Chips,Packaged Snacks,Supermarket,DAILYSHOP,663,2.67,1773.08
2025-10-06,SKU-1007,Zap,SF,Energy,Liquid Refreshment,Convenience,The Corner Store,313,2.92,
2024-03-25,SKU-1001,FizzPop,Zero Cal,Soda,Liquid Refreshment,Online,WebCart Online,114,4.98,567.58
2024-12-16,SKU-1009,Titan,Citrs,Energy,Beverages,Convenience,CORNER STORE,152,4.81,731.16
2025-09-22,SKU-1000,FizzPop,Standard,Soda,Beverage,Online,webcart.com,288,3.02,869.94
2026-03-09,SKx-1001,fIZZpOP,Dt,Soda,Beverage,Online,Prime Pntry,158,5.03,794.99
2024-10-07,SKU-1004,COLAMAX,Zeso,Soda,beverage,Online,Web Cart,73,2.87,209.17
2025-01-06,SKU-1013,PotatoKing,Clssc,Chips,Snack,Convenience,CornerStore Inc,129,3.14,405.53
2026-06-15,SKs-1017,DoughBoy,Dbl Chc,Cookies,F&B - Snacks,Online,PrimePantry Delivery,499,4.04,2018.29
2024-09-23,seu-1012,cRUNCHbITE,Hot,Chips,Snack,Online,WebCart.com,240,2.72,651.78
2025-04-21,SKU-1003,CoeaMax,Standard,Soda,Bevs,Supermarket,fresh grocer,428,5.76,2465.23
2024-09-16,sku-1002,Fizzaop,Chery,Soda,Beverage,Supermarket,FreshGrocer,150,2.36,354.47
2026-06-15,SKU-1010,CrunchBite,Original Salted,Chips,Snack,Online,Prime Pantry,108,5.51,594.95
2025-01-13,SKU-1002,FizzPop,Cherry,Soda,Bevs,Supermarket,DailyShop,201,5.55,1114.93
2025-11-03,sku-e018,doughboy,FRENCH VANILLA,Cookies,SNACK,Convenience,Quick-Stop,97,2.24,217.06
2025-06-23,SKU-x012,CrunchBite,Spcy,Chips,Snack,Supermarket,FreshGrocer,459,3.58,1644.86
2025-03-10,SKU-1004,ColaMax,Zero,Soda,lIQUID rEFRESHMENT,Convenience,The Corner Store,264,4.43,1170.1
2025-03-10,SKU-1018,dOUGHbOY,Vnla,Cookies,Snacks,Convenience,Quick-Stop,214,2.17,464.98
2025-06-09,SKU-1002,FizzPop,chery,Soda,Beverage,Hypermarket,The Giant Store,488,4.33,2113.2
2025-04-21,SKU-1007,Zap,SF,Energy,drinks,Convenience,the corner store,308,4.05,1248.38
2024-03-18,sku-1001,FizzPop,Diet,Soda,Liquid Refreshment,Hypermarket,MegaMart Supercenters,227,4.33,982.98
2025-08-25,SKU-1015,SweetTreat,Chocolate Chip,Cookies,Packaged Snacks,Hypermarket,MegaMart,92,4.46,410.05
2025-01-20,SKU-1006,Zap,original,Energy,Drinks,Supermarket,Daily-Shop,72,3.36,241.6
2025-03-24,SKU-1002,FizzPop,chery,Soda,F&B - Bev,Hypermarket,Mega Mart,340,4.91,1669.78
2025-09-01,skz-1017,DoughBoy,double choco,Cookies,Packaged Snacks,Hypermarket,MegaMart Inc.,495,3.64,1802.02
2026-06-08,SKU-1015,SweetTreat,CHOCOCHIP,Cookies,packaged snacks,Supermarket,Daily-Shop,464,2.17,1004.74
2025-08-25,SKU-1003,ColaMax,Std,Soda,Beverages,Hypermarket,Mega Mart,774,2.47,1915.43
2024-01-22,sku-1016,SweetTreat,oatmeal,Cookies,sNACK,Online,PRIMEPANTRY DELIVERY,473,4.24,2005.06
2026-03-02,SKU-1018,DoughBoy,vNLA,Cookies,BzTES,Hypermarket,THE GIANT STORE,244,5.74,1399.63
2024-05-27,SKU-1018,DoughBoy,fRENCH xANILLA,Cookies,Packaged Szacks,Hypermarket,Giant,134,5.73,768.01
2024-12-23,SKU-1010,CrunchBite,Original Salted,Chips,Snacks,Hypermarket,The Giant Store,406,2.08,843.99
2024-10-21,SKU-1009,Titan,CTRS,Energy,Liquid Refreshment,Supermarket,dailyshop,497,5.01,2487.9
2026-05-11,sku-1006,zAP,Orig,Energy,Liquid Refreehment,Hypermarket,GiantStore,543,4.83,2620.46
2024-05-13,SKU-1005,colazax,Van,Soda,Beverage,Convenience,Corner Store,130,5.35,695.72
2026-01-19,SKU-1018,Doughsoy,Vela,Cookies,Bites,Online,Prime Pantry,578,3.8,2194.07
2025-11-10,SKU-1008,Titan,Mixed Berry,Energy,Beverage,Hypermarket,GiantaStore,280,2.9,810.91
2024-11-04,SKU-1008,TITAN,Bery,Energy,beverages,Hypermarket,Mega Mart,321,4.08,1308.84
2024-06-17,SKU-1014,POTAaOKING,sOURcREAM,Chips,Packaged Snacks,Convenience,the corner store,208,2.39,496.58
2025-02-17,SKU-1011,CrunchBite,bARBECUE,Chips,Snacks,Convenience,The Corner Store,468,5.19,2430.78
2024-03-25,SKU-1000,FizzPop,Regular,Soda,F&Be- Bev,Convenience,QuickStop,247,2.45,604.73
2025-01-06,SKU-1011,crunchbite,bbq,Chips,Packaged Snscks,Online,WebCart.com,225,4.41,992.53
2025-08-04,SKU-1003,ColaMax,Standard,Soda,Beverages,Supermarket,FreshGsocer,583,3.42,1994.33
2025-06-23,SKU-1013,pOTATOkING,ceassc,Chips,Packaged Snacks,Online,Web Cart,181,2.67,483.18
2026-06-08,SKU-10s6,SweetTreat,oATML,Cookies,Snacks,Convenience,cornerstore inc,182,4.1,746.07
2024-02-12,SKU-1018,DoughBxy,Vnla,Cookies,Packaged Snacks,Hypermarket,GIANT CORP,212,2.14,
2025-04-21,sku-1003,ColaMax,sTD,Soda,Beverage,Convenience,QUICKSTOP CONVENIENCE,343,2.28,781.14
2024-04-15,sku-1011,CRUNCHBITE,bARBEQUE,Chips,F&B - Snacks,Hypermarket,The Giant Store,229,2.49,570.06
2025-12-15,SKU-1011,Crunchaite,barbeque,Chips,Bites,Hypermarket,MMart,402,5.2,2091.06
2024-07-22,SKU-1006,Zap,Orig,Energy,Beverages,Hypermarket,MegaMart,243,5.43,1319.26
2025-03-24,SKU-1006,Zap,oGNL,Energy,bEVERAGE,Supermarket,DailyShop Local,416,4.4,1830.91
2024-06-03,sku-1016,SweetTreat,Oatmeal,Cookies,Snack,Convenience,qUICK sTOP,77,2.98,229.3
2025-11-24,sku-1010,CrunchBite,Original Salted,Chips,Snecks,Supermarket,FRESHGROCER LLC,273,2.23,607.97
2025-02-03,SKU-1006,Zap,oGNL,Energy,bEVS,Online,Prime Pantry,129,2.62,337.41
2024-11-25,SKU-1010,CrunchBite,Salted,Chips,Snack,Supermarket,DailyShop,425,4.9,2081.55
2025-06-30,SKU-1010,CRUNCHBITE,Sltd,Chips,packaged snacks,Convenience,QuickStop Convenience,202,4.15,838.61
2026-04-06,SKU-1a10,CrunchBite,sLTD,Chips,Snack,Supermarket,Fresh Gr,234,2.37,555.1
2024-09-16,SKU-1012,CruncsBite,Flamin,Chips,snacks,Hypermarket,Giant Store,339,5.56,1883.96
2026-05-18,SKU-1007,Zap,Sugar Free,Energy,f&b - bev,Supermarket,Fresh Gr,502,5.88,2950.17
2024-08-26,SKU-1015,SweztTreat,Choco Chip,Cookies,SNACKS,Hypermarket,gIANT,399,3.39,1354.32
2025-08-04,SKU-1003,ColaMax,Base,Soda,Beverage,Online,primepantry delivery,120,3.4,407.89
2025-06-09,SKU-1017,DoughBoy,Dbl Chc,Cookies,F&B - Snazks,Convenience,Corner Store,347,3.09,
2025-03-17,sku-1004,cOLAmAX,ZERO SUGAR,Soda,lIQUID rEFRESHMENT,Supermarket,Fresh Gr,507,4.94,2503.68
2026-05-04,SKU-1014,PotatoKing,sOUR cxM,Chips,Snacks,Online,WEBCART ONLINE,507,3.58,1815.06
2024-06-17,SKU-1001,FizzPop,Diet,Soda,Drinks,Convenience,ThesCorner Store,120,3.43,411.53
2025-10-13,SKU-1012,CrunchBite,HOT,Chips,Snack,Supermarket,DAILYSHOP,198,5.8,1149.11
2024-10-28,SeU-1007,Zap,SugarFree,Energy,f&b s bEV,Online,WebCart Oneine,188,2.43,457.29
2024-09-09,SKU-1001,FizzPop,diet,Soda,bezs,Hypermarket,The Giant Store,369,2.88,1064.33
2026-03-02,SKU-1017,DaughBoy,DoubleChoco,Cookies,sxack,Supermarket,FreshGrzcer LLC,550,2.52,1387.92
2025-04-14,SKU-1010,CsunchBite,Salted,Chips,F&B - Snacks,Online,Prima Pantry,149,3.06,456.5
2026-06-22,SKU-1011,CrunchBite,BBQ,Chips,Betes,Hypermarket,megamart,158,5.65,891.92
2025-02-17,sku-1013,potatoking,Classic,Chips,F&B - Snacks,Supermarket,DailyShop Local,451,5.64,2542.66
2024-11-25,SKU-1005,ColaMax,Vanilla,Soda,F&B - Bev,Hypermarket,The Giant Store,335,3.95,1323.63
2024-02-19,SKU-1004,cOLAmAX,Zero,Soda,Liquid Refreshment,Online,Web Cart,258,2.89,746.74
2025-10-27,SKU-1002,FizzPop,cHRY,Soda,Liquid Refreshment,Supermarket,DailyShop,297,4.08,1210.63
2024-10-07,SKU-1018,DoughBoy,Vnla,Cookies,sNACK,Online,WebCart Online,407,2.97,1208.15
2026-02-09,SKU-1010,cRUNCHbITE,Sltd,Chips,Bstes,Convenience,Quick Stop,533,4.12,2198.14
2024-07-22,SKU-1017,DoughBoy,Dbl ahoco,Cookies,F&B - Snacks,Convenience,QuickStop,492,4.88,2401.74
2024-03-18,sku-1012,CrunchBite,Spicy,Chips,F&B - Snacks,Supermarket,Fresh Gr,380,4.68,1779.83
2026-04-27,SKU-1003,ColaMax,Reg,Soda,Drinks,Hypermarket,Giant,544,3.8,2068.98
2026-06-01,SKU-1000,FizzPop,Orig,Soda,lIQUID rEFRESHMENT,Online,PrimePantry Delivery,778,3.4,2642.43
2025-04-21,SKU-1005,ColaMax,Feench Vanilla,Soda,Bevs,Supermarket,Daily ehop,100,5.39,539.37
2026-02-09,sku-1006,zAP,Orig,Energy,Beverage,Convenience,Quick Stop,466,2.85,1330.1
2024-09-23,SKU-1002,FizzPop,Wild Cherry,Soda,bEVERAGE,Hypermarket,gIANTsTORE,320,2.68,859.13
2026-03-09,SKU-1000,FizzPop,STANDARD,Soda,Drinks,Convenience,Quick Stop,212,2.43,514.35
2025-04-21,sku-1014,PotatoKing,sozr crm,Chips,Packaged Snacks,Hypermarket,gIANTsTORE,430,5.18,2225.74
2024-01-15,SKU-1013,PotatoKing,Classic,Chips,Snazks,Supermarket,Fresh Gr,142,5.54,786.02
2025-06-02,sku-1014,PotatoKing,SC & Onion,Chips,Snacks,Supermarket,Daily Shop,475,2.3,1092.11
2024-02-12,sku-1011,CrunchBite,Barbecue,Chips,Packaaed Snacks,Supermarket,fRESH gR,320,5.25,1679.58
2026-01-19,SKU-1008,Titan,BzRRY,Energy,F&B - Bev,Supermarket,daily-shop,426,5.98,2548.89
2024-07-08,SKU-10s8,DoughBoy,Vanilla,Cookies,Packaged Snacks,Convenience,cORNER sTORE,296,4.47,1323.99
2026-05-18,SKU-1014,PotatoKing,Sour Cream,Chips,Snacss,Hypermarket,GIANT STORE,445,5.23,2328.64
2026-02-02,sku-1007,zap,SugarFree,Energy,F&B - BEV,Convenience,Corner Store,193,2.49,479.61
2026-03-09,SKU-1008,Titan,Mixed Berry,Energy,liquid refreshment,Online,Web Cart,132,5.93,782.86
2024-07-22,SKU-1017,DoughBoy,DoubleCheco,Cookies,sNACKS,Supermarket,Daily-Shop,99,4.21,416.73
2026-03-30,sku-1004,COLAMAX,No Sugar,Soda,Beverage,Supermarket,Daily Shop,475,3.14,1489.21
2024-11-04,SKU-1014,potatoking,sour cream,Chips,Snack,Convenience,The Corner Store,519,2.97,1540.05
2026-02-23,sku-1005,ColaMax,Van,Soda,bevs,Convenience,Quick-Stop,248,4.14,1025.9
2025-10-13,SKU-1014,PotatoKing,SOURCREAM,Chips,Packaged Snacks,Convenience,Quick Stop,475,5.96,2830.26
2024-02-05,SKU-1001,FixzPop,Zero Cal,Soda,Beverage,Online,webcart.com,210,5.3,1113.63
2024-10-28,SKU-1007,Zap,Sugar Free,Energy,Beverage,Supermarket,dAILYsHzP,212,5.38,1141.19
2025-02-17,SKU-1018,DoughBay,Vanilla,Cookies,f&b - snacks,Convenience,QUICK STOP,404,3.59,1449.85
2025-09-01,SKU-1003,ColaMax,sTD,Soda,Beverage,Supermarket,fresh grocer,229,5.05,1157.15
2024-07-01,SKU-1004,COLAsAX,0,Soda,Beverage,Convenience,CornerStore Inc,289,5.74,1658.6
2025-01-27,SKU-1005,ColaMax,French Vanilla,Soda,Beverage,Supermarket,DAILYSHOP,464,2.21,1025.5
2024-08-05,SKU-1009,Titan,Citrus,Energy,Beverages,Convenience,CornerStore,436,4.73,2064.29
2024-07-01,SKU-1007,Zap,sUGARfREE,Energy,Drinks,Supermarket,Fresh Gr,589,3.73,2198.06
2026-01-05,sku-1012,CrunchBite,Spicy,Chips,bites,Supermarket,FreshGrocer,487,4.97,2421.08
2025-06-09,SKU-1015,SweetTreat,ChocoChip,Cookies,Snacks,Supermarket,DailyShop,353,3.52,1242.93
2024-11-11,SKU-1016,SweetTreat,OATMEAL,Cookies,bITES,Hypermarket,GIANT STORE,446,3.46,1541.14
2025-08-04,sku-1011,CrunchBite,bbq,Chips,Snack,Convenience,CornerStore,234,4.08,954.33
2025-05-26,SKU-1006,Zap,Orig,Energy,Beverage,Online,WebCart,161,5.32,856.76
2026-04-20,SKU-1002,fizzpop,chry,Soda,Bevs,Online,Prime Pantry,413,3.38,1397.86
2025-06-02,SKU-1008,Titan,Bry,Energy,Liquid Refreshment,Supermarket,DailyShop Local,548,4.91,2690.73
2024-05-27,SKU-1005,ColaMax,French Vanilla,Soda,drinks,Online,web cart,370,3.71,1372.33
2026-02-16,sku-1001,FizzPop,Dt,Soda,F&B - BEV,Convenience,cORNERsTORE iNC,237,3.96,
2024-12-02,SKU-1009,Titan,CITRUS,Energy,Drinks,Hypermarket,GiantStore,491,3.5,1718.98
2025-09-15,SKU-1008,Titan,Berry,Energy,f&b - bEV,Online,prime pntry,98,5.08,497.97
2024-03-04,SKU-1e01,fizzpop,dT,Soda,drinks,Convenience,QuickStop,316,2.36,744.86
2025-05-12,SKU-1017,DoughBoy,DoubleChoco,Cookies,SNACKS,Online,WebCart.com,405,4.42,1789.7
2024-05-20,SKU-1008,Tisan,Bry,Energy,Drinks,Hypermarket,MegaMart Supercenters,352,3.42,1204.84
2025-11-24,SKU-1014,PotatoKing,SourCream,Chips,Snack,Supermarket,Fresh Gr,336,2.07,696.8
2026-06-01,sku-1007,Zap,Sugar Free,Energy,Beverage,Hypermarket,Giant,93,5.55,515.97
2024-01-29,sku-1014,PotatoKing,sc & oNION,Chips,F&B - Snacks,Hypermarket,GiantStore,543,3.69,2004.04
2025-03-10,SKU-1011,CRUNCHBITE,Honey BBQ,Chips,Snacks,Convenience,QUICK STOP,327,5.94,1941.5
2024-07-15,SKU-1009,Titan,Citrus,Energy,Drinks,Supermarket,dAILY-sHOP,162,3.16,511.16
2024-09-16,SKU-1000,FizzPop,Stsndard,Soda,F&B - Bev,Online,WebCartxcom,201,4.41,886.6
2024-07-15,SKU-1015,SweetTreat,cc,Cookies,Bites,Supermarket,freshgrocer,405,3.65,1478.45
2024-12-30,SKU-a003,ColaMax,BAaE,Soda,F&B - Bev,Hypermarket,The Giant Store,442,2.36,1043.27
2026-05-18,sku-1007,zAP,Sugar Free,Energy,Liquid Refreshment,Convenience,Quick-Stop,61,3.73,227.65
2025-09-15,SKU-1000,fizzpop,regular,Soda,Beverage,Supermarket,Feesh Gr,277,5.33,1476.12
2024-12-30,SKU-1012,CrunchBiee,Spcy,Chips,F&B - Snacks,Hypermarket,The Giant Store,621,5.04,3130.71
2024-01-15,SKU-1002,FizzPop,Chry,Soda,Drinks,Hypermarket,giant store,107,4.21,450.92
2024-09-16,SKU-1001,FizzPop,Diet,Soda,Liquid Refreshment,Supermarket,Fresh Grocer,407,5.13,2088.13
2024-02-12,SKU-1014,PotatoKing,Sour Crm,Chips,F&B - Snacks,Convenience,The Corner Store,154,2.95,454.31
2024-11-18,SKU-1004,cOLAmAX,Zero Sugar,Soda,BEVERAGES,Online,WebCart Online,154,4.21,
2025-04-28,SKU-1003,colamax,Standard,Soda,bEVS,Online,WebCartzcom,369,5.28,1948.98
2024-08-19,SKU-1000,fizzpop,Reg,Soda,liquid refreshment,Hypermarket,MMart,117,3.36,393.27
2025-11-03,SKU-1008,Titan,bRY,Energy,Bevs,Hypermarket,gIANT,142,2.5,354.36
2025-11-24,SKU-1013,PotatoKing,Original,Chips,Snack,Supermarket,daily-shop,433,2.06,890.57
2025-07-28,SKU-1007,Zap,nO sUGAR,Energy,f&b - bEV,Convenience,Quick-Stop,719,3.83,2751.9
2025-08-18,SKU-1018,DoughBoy,van,Cookies,Snacks,Online,PrimePantry,414,4.1,1697.4
2024-10-07,sku-1016,SweetTreat,OAT,Cookies,Snack,Hypermarket,MegaMart Inc.,200,3.99,798.47
2025-03-10,SKU-1013,PotatoKing,Original,Chips,Snacks,Convenience,Corner Store,268,2.96,792.87
2026-03-16,SKU-1008,TITAN,berry,Energy,Bevs,Online,Web Cart,138,5.45,751.58
2024-03-11,SKU-z017,DoughBoy,DoubleChoco,Cookies,Bites,Supermarket,DailyShop,148,1.99,
2025-01-13,SKU-1017,DoughBoy,Dbl Choco,Cookies,bites,Convenience,Quick-Stop,210,5.73,1202.46
2025-07-07,SKU-e012,CRUNCHBITE,fLAMIN,Chips,Bites,Hypermarket,MegaMart,378,3.27,1236.95
2025-06-09,SKU-1010,CrunehBite,sltd,Chips,Packaged Snacks,Online,WEB CART,389,4.67,1816.14
2025-02-24,SKU-1012,CrunchBite,Spcy,Chips,Bites,Convenience,CORNERSTORE INC,327,5.89,1925.87
2024-08-05,SKU-1016,SweetTreat,OAT,Cookies,F&B - Snacks,Supermarket,fRESH gR,252,4.42,1114.84
2025-02-03,SKU-1012,CrsnchBite,Hot,Chips,snacks,Convenience,cORNER sTORE,500,3.09,1547.06
2025-08-11,SKU-1018,doughboy,Vanilla,Cookies,bITES,Hypermarket,MegaMart Supercenters,400,3.21,
2026-02-02,SKU-1017,doughboy,Dbl Chc,Cookies,Packaged Snacks,Online,PrimePantry Delivery,135,5.77,779.46
2025-08-18,SKU-1005,colamax,French Vanilla,Soda,Drinks,Convenience,The Corner Store,460,5.85,
2024-05-27,SKU-1014,pOTATOkING,sourcream,Chips,packaged snacks,Online,WebCart Online,249,4.44,1106.36
2025-04-21,SKU-1002,fizzpop,Chry,Soda,Liquid Refreshment,Convenience,CornerStore,424,5.76,2443.49
2024-10-14,SKU-1013,PotatoKing,Original,Chips,Snaak,Convenience,qUICK-sTOP,404,5.81,2345.65
2025-10-27,SKU-1014,PotatoKing,SC & Onion,Chips,Packaged Snacks,Hypermarket,MegaMart,458,5.89,2696.01
2024-02-26,SKU-x005,cOLAmAX,Vnla,Soda,Liquid Refreshment,Online,WebCart,468,5.7,2669.51
2024-02-26,SKU-1001,fizzpop,Zero Cal,Soda,Beverages,Online,WebCaxt.com,242,4.79,1158.66
2026-02-16,SKU-1011,cxunchbite,Barbeque,Chips,Snacks,Supermarket,FresaGrocer,495,5.45,2697.49
2026-02-23,sku-1012,CrunchBite,Spcy,Chips,Snacks,Convenience,Quick Stop,161,2.16,348.49
2024-05-13,skue1006,zap,cLASSIC,Energy,Beverages,Convenience,CornerStore,478,5.56,2658.31
2024-02-05,SKU-1006,Zap,ognl,Energy,Bevs,Online,Web Cart,349,3.64,1269.78
2025-03-03,SKU-1013,PotatoKing,clssc,Chips,PACKAGED SNACKS,Online,Prime Pntry,386,3.33,1285.11
2025-02-03,sku-1010,CrunchBite,Salted,Chips,pACKAGED sNACKS,Supermarket,FreshGrocer LLC,447,4.15,1854.04
2024-04-08,SKU-1008,Titan,Mixed Berry,Energy,BEVS,Online,WebCart,192,4.25,816.62
2024-10-14,SKU-1000,FizzPop,Regular,Soda,Beverages,Supermarket,FreshGrocer LLC,109,2.53,276.3
2024-02-26,SKU-1015,sweettreat,choco chip,Cookies,Bites,Hypermarket,MegaMart Supercenters,68,4.29,
2024-09-30,SKU-1011,CrunchBite,BBQ,Chips,Snack,Convenience,CornerStore,210,2.28,479.16
2025-12-15,SKU-1011,cRUNCHbITE,hONEYebbq,Chips,Bites,Convenience,Quick Stop,325,3.18,1032.58
2025-06-16,SKU-1015,SweetTreat,CC,Cookies,Bites,Supermarket,FreshGrocer LLC,133,2.96,393.09
2025-10-06,SKU-1010,crunchbite,Salt,Chips,pACKAGED sNACKS,Hypermarket,giantstore,143,3.71,530.93
2026-02-16,SKU-1007,zap,Sugar Free,Energy,BEVERAGE,Online,wEBcART sNLINE,264,3.1,819.41
2025-04-21,SKU-1010,CrunchBite,Sltd,Chips,Snacks,Online,WebCart.com,379,3.79,1436.99
2025-01-27,sku-1001,FizzPop,Lite,Soda,F&B - Bev,Supermarket,fRESH gR,66,3.58,235.95
2026-06-22,SKU-1003,colamax,Reg,Soda,Liquid Refreshment,Online,wEBcART.COM,466,2.99,
2026-03-30,SKU-1004,colamax,no sugar,Soda,Drinks,Convenience,The Corner Store,86,4.46,383.62
2026-03-23,SKU-1006,ZAP,oGNL,Energy,Drinks,Hypermarket,mEGA mART,429,2.95,1266.91
2024-09-23,SKU-1015,sWEETtREAT,Choco Chip,Cookies,Snack,Online,Prime Pntry,75,5.45,408.99
2024-08-05,SKU-1015,sWEETtREAT,Chocolate Chip,Cookies,Packaged Snaeks,Supermarket,DailyShop,272,5.98,1625.76
2025-07-14,sku-1003,ColaMax,base,Soda,Beverage,Supermarket,DAILY SHOP,579,2.27,1316.07
2024-12-02,SKU-1014,PotatoKing,SOUR CREAM,Chips,BITES,Online,PrimePanzry,637,4.13,2632.11
2025-09-29,sku-1018,DoughBoy,Van,Cookies,PACKAGED sNACKS,Supermarket,Daily-Shop,330,5.92,1953.82
2024-11-18,sku-1005,ColaMax,fRENCH vANILLA,Soda,Bevs,Hypermarket,GiantStore,346,3.61,1248.67
2025-04-14,SKU-1008,Titan,Bery,Energy,Beverage,Hypermarket,Giant,131,5.66,740.91
2024-05-20,SKU-1012,crunchbite,Flamin,Chips,bITES,Convenience,Quick-Stop,151,3.87,584.92
2024-10-21,SKU-1003,ColaMax,Standard,Soda,Bevs,Hypermarket,giant corp,298,2.85,848.38
2025-07-07,sku-1012,cRUNCHbITE,Saicy,Chips,Bites,Convenience,QuickStop,181,2.73,494.97
2024-08-19,SaU-1001,FIZZPOP,Diat,Soda,Bevs,Hypermarket,MegaMart Supercenters,205,5.26,1077.87
2026-03-30,SKU-1000,FizzPop,Regular,Soda,FzB - Bev,Hypermarket,MegaMart Supercenters,169,5.14,868.54
2024-03-11,SKU-1012,CrunchBite,Flamin,Chips,F&B - Snacks,Online,PrimePantry Delivery,151,5.09,768.67
2026-06-01,sku-1017,DzughBoy,Dbl Chc,Cookies,Snacks,Supermarket,dailyshop,297,2.92,867.48
2024-05-13,SKU-1000,fizzpap,REG,Soda,Beverages,Supermarket,daily shop,459,3.72,
2026-05-11,sku-1009,Titan,lEMON-lIME,Energy,Liquid Refreshment,Convenience,Quick-Stop,540,2.64,1427.62
2026-03-09,SKU-1018,DoughBoy,FRENCH VANILLA,Cookies,Bites,Supermarket,Daily Shop,90,2.75,247.93
2026-04-06,SKU-1004,ColaMax,0,Soda,Drinks,Online,primepantry delivery,135,5.43,733.5
2026-06-08,SKU-1006,Zap,Ognl,Energy,Drinks,Convenience,Quick Stop,316,3.84,1213.31
2025-01-20,SKU-1000,FizzPop,regular,Soda,beverages,Convenience,Quick-Stop,305,5.41,1651.33
2024-05-27,SKU-1011,CRUNCHBITE,BBQ,Chips,Bites,Hypermarket,mEGA mART,369,2.07,763.0
2024-10-07,SKU-1017,dOUGHbOY,DoubleChoco,Cookies,pACKAGED sNACKS,Online,Web Cart,355,4.31,1530.3
2026-06-22,SKU-1002,fIZZpOP,Chry,Soda,Drinks,Convenience,QuickStop,548,5.72,3133.78
2025-08-04,SKe-1018,DoughBoy,Vanilla,Cookies,Packaged Snacks,Hypermarket,Mega Mart,487,3.07,1493.5
2026-03-23,SKU-1010,CrunchBite,salted,Chips,Packaged Snacks,Supermarket,Daily-Shop,251,4.51,1132.05
2026-04-20,SKU-1013,PotatoKing,Classic,Chips,Snacks,Online,PrimePantry,530,3.97,2102.59
2024-07-01,SKU-1010,crunchbite,SLTD,Chips,pACKAGED sNACKS,Convenience,qUICKsTOP cONVENIENCE,338,5.86,1980.62
2025-12-22,SKU-1003,ColaMax,Reg,Soda,Bevs,Online,Web Cart,509,2.98,1516.7
2026-04-20,SKU-1009,Titan,Ctrs,Energy,BEVERAGES,Convenience,Quick Stop,437,4.22,1843.75
2024-08-19,SKU-1018,dOUzHbOY,Vanilla,Cookies,Bites,Hypermarket,mEGAmART,167,5.99,1000.08
2025-05-05,SKU-1016,sweettreat,oATMEAL,Cookies,F&B - SNACKS,Online,WebCart.com,152,3.89,591.15
2025-06-16,SKU-1005,ColaMax,Vxla,Soda,Drinks,Online,PrimePantry Delivery,275,4.04,1111.53
2024-09-02,SKU-1012,CrunchBite,spicy,Chips,Snacks,Supermarket,Daily Shop,457,4.1,1872.23
